0,0,4662
3.947,0,4587
7.894,0,4685
11.841,0,4891
15.788,0,5261
19.735,0,5361
23.682,0,5463
27.629,0,5549
31.576,0,5646
35.523,0,5286
39.47,0,5273
43.417,0,4848
47.364,0,5057
51.311,0,5121
55.258,0,5066
59.205,0,5577
63.152,0,5154
67.099,0,4851
71.046,0,4770
74.993,0,3986
0,3.947,4616
3.947,3.947,4800
7.894,3.947,4748
11.841,3.947,4813
15.788,3.947,5201
19.735,3.947,5397
23.682,3.947,5466
27.629,3.947,5317
31.576,3.947,5325
35.523,3.947,5092
39.47,3.947,5208
43.417,3.947,5274
47.364,3.947,4941
51.311,3.947,5184
55.258,3.947,5008
59.205,3.947,5087
63.152,3.947,5002
67.099,3.947,4982
71.046,3.947,4527
74.993,3.947,3988
0,7.894,4751
3.947,7.894,4693
7.894,7.894,4507
11.841,7.894,5007
15.788,7.894,5204
19.735,7.894,5095
23.682,7.894,5203
27.629,7.894,5584
31.576,7.894,5102
35.523,7.894,5082
39.47,7.894,4935
43.417,7.894,5129
47.364,7.894,4809
51.311,7.894,5008
55.258,7.894,5136
59.205,7.894,4982
63.152,7.894,4791
67.099,7.894,4721
71.046,7.894,4031
74.993,7.894,3890
0,11.841,4806
3.947,11.841,4673
7.894,11.841,4928
11.841,11.841,4980
15.788,11.841,5004
19.735,11.841,4948
23.682,11.841,5257
27.629,11.841,5392
31.576,11.841,5031
35.523,11.841,5285
39.47,11.841,5228
43.417,11.841,5198
47.364,11.841,4967
51.311,11.841,4855
55.258,11.841,4967
59.205,11.841,4917
63.152,11.841,4799
67.099,11.841,4532
71.046,11.841,4058
74.993,11.841,3710
0,15.788,4338
3.947,15.788,4458
7.894,15.788,4596
11.841,15.788,4678
15.788,15.788,4860
19.735,15.788,4976
23.682,15.788,4930
27.629,15.788,5247
31.576,15.788,4989
35.523,15.788,5103
39.47,15.788,4984
43.417,15.788,5085
47.364,15.788,4807
51.311,15.788,5013
55.258,15.788,4966
59.205,15.788,4741
63.152,15.788,4496
67.099,15.788,4204
71.046,15.788,4290
74.993,15.788,3800
0,19.735,4403
3.947,19.735,4543
7.894,19.735,4683
11.841,19.735,4777
15.788,19.735,4868
19.735,19.735,4880
23.682,19.735,5076
27.629,19.735,4866
31.576,19.735,4835
35.523,19.735,5290
39.47,19.735,4766
43.417,19.735,4969
47.364,19.735,4969
51.311,19.735,4902
55.258,19.735,4768
59.205,19.735,4865
63.152,19.735,4492
67.099,19.735,4140
71.046,19.735,3838
74.993,19.735,3447
0,23.682,4292
3.947,23.682,4715
7.894,23.682,4619
