0,0,4055
3.947,0,4246
7.894,0,4369
11.841,0,4648
15.788,0,4853
19.735,0,4893
23.682,0,5033
27.629,0,5124
31.576,0,5001
35.523,0,5051
39.47,0,4570
43.417,0,4711
47.364,0,4653
51.311,0,4760
55.258,0,4747
59.205,0,4542
63.152,0,4850
67.099,0,4787
71.046,0,4341
74.993,0,3954
0,3.947,3829
3.947,3.947,4341
7.894,3.947,4397
11.841,3.947,4499
15.788,3.947,4760
19.735,3.947,5022
23.682,3.947,4880
27.629,3.947,5313
31.576,3.947,4872
35.523,3.947,4869
39.47,3.947,4838
43.417,3.947,4586
47.364,3.947,4778
51.311,3.947,4564
55.258,3.947,4700
59.205,3.947,4704
63.152,3.947,4672
67.099,3.947,4638
71.046,3.947,4374
74.993,3.947,3844
0,7.894,4103
3.947,7.894,4130
7.894,7.894,4023
11.841,7.894,4716
15.788,7.894,4742
19.735,7.894,4588
23.682,7.894,4603
27.629,7.894,4795
31.576,7.894,4701
35.523,7.894,4769
39.47,7.894,4666
43.417,7.894,4669
47.364,7.894,4386
51.311,7.894,4657
55.258,7.894,4733
59.205,7.894,4425
63.152,7.894,4661
67.099,7.894,4560
71.046,7.894,4314
74.993,7.894,3980
0,11.841,4205
3.947,11.841,4165
7.894,11.841,4322
11.841,11.841,4637
15.788,11.841,4300
19.735,11.841,4831
23.682,11.841,4854
27.629,11.841,4885
31.576,11.841,4973
35.523,11.841,4774
39.47,11.841,4855
43.417,11.841,4921
47.364,11.841,4426
51.311,11.841,4542
55.258,11.841,4249
59.205,11.841,4547
63.152,11.841,4513
67.099,11.841,4283
71.046,11.841,4151
74.993,11.841,3855
0,15.788,4070
3.947,15.788,4264
7.894,15.788,4328
11.841,15.788,4364
15.788,15.788,4250
19.735,15.788,4489
23.682,15.788,4702
27.629,15.788,4772
31.576,15.788,4656
35.523,15.788,4692
39.47,15.788,4789
43.417,15.788,4528
47.364,15.788,4421
51.311,15.788,4275
55.258,15.788,4281
59.205,15.788,4533
63.152,15.788,4269
67.099,15.788,4084
71.046,15.788,3835
74.993,15.788,3669
0,19.735,4073
3.947,19.735,3910
7.894,19.735,4143
11.841,19.735,4124
15.788,19.735,4306
19.735,19.735,4211
23.682,19.735,4769
27.629,19.735,4735
31.576,19.735,4537
35.523,19.735,4693
39.47,19.735,4604
43.417,19.735,4543
47.364,19.735,4285
51.311,19.735,4573
55.258,19.735,4410
59.205,19.735,4509
63.152,19.735,4374
67.099,19.735,4024
71.046,19.735,3917
74.993,19.735,3475
0,23.682,4063
3.947,23.682,4175
7.894,23.682,4133
11.841,23.682,4488
15.788,23.682,4440
19.735,23.682,4531
23.682,23.682,4515
27.629,23.682,4317
31.576,23.682,4395
35.523,23.682,4442
39.47,23.682,4502
43.417,23.682,4496
47.364,23.682,4292
51.311,23.682,4314
55.258,23.682,4454
59.205,23.682,4329
63.152,23.682,3987
67.099,23.682,3681
71.046,23.682,3679
74.993,23.682,3208
0,27.629,3974
3.947,27.629,4132
7.894,27.629,4465
11.841,27.629,4524
15.788,27.629,4570
19.735,27.629,4423
23.682,27.629,4392
27.629,27.629,4219
31.576,27.629,4290
35.523,27.629,4425
39.47,27.629,4335
43.417,27.629,4444
47.364,27.629,4254
51.311,27.629,4228
55.258,27.629,4232
59.205,27.629,4152
63.152,27.629,4223
67.099,27.629,3660
71.046,27.629,3697
74.993,27.629,3613
0,31.576,3915
3.947,31.576,3888
7.894,31.576,4298
11.841,31.576,4550
15.788,31.576,4312
19.735,31.576,4288
23.682,31.576,4263
27.629,31.576,4396
31.576,31.576,3952
35.523,31.576,4448
39.47,31.576,4332
43.417,31.576,4279
47.364,31.576,4404
51.311,31.576,4123
55.258,31.576,4026
59.205,31.576,4127
63.152,31.576,3951
67.099,31.576,4085
71.046,31.576,3562
74.993,31.576,3267
0,35.523,4193
3.947,35.523,3867
7.894,35.523,3982
11.841,35.523,4231
15.788,35.523,3860
19.735,35.523,4344
23.682,35.523,4325
27.629,35.523,4121
31.576,35.523,3924
35.523,35.523,4250
39.47,35.523,4365
43.417,35.523,4140
47.364,35.523,3867
51.311,35.523,4181
55.258,35.523,4008
59.205,35.523,3910
63.152,35.523,3709
67.099,35.523,3528
71.046,35.523,3533
74.993,35.523,3522
