39.47,19.735,5103
43.417,19.735,4541
47.364,19.735,4568
51.311,19.735,4926
55.258,19.735,4785
59.205,19.735,4348
63.152,19.735,4306
67.099,19.735,4170
71.046,19.735,4020
74.993,19.735,3758
0,23.682,4227
3.947,23.682,4192
7.894,23.682,4293
11.841,23.682,4290
15.788,23.682,4419
19.735,23.682,4772
23.682,23.682,4800
27.629,23.682,4443
31.576,23.682,4307
35.523,23.682,4888
39.47,23.682,4970
43.417,23.682,4567
47.364,23.682,4765
51.311,23.682,4357
55.258,23.682,4493
59.205,23.682,4355
63.152,23.682,4134
67.099,23.682,4157
71.046,23.682,3628
74.993,23.682,3528
0,27.629,4288
3.947,27.629,4168
7.894,27.629,4257
11.841,27.629,4617
15.788,27.629,4549
19.735,27.629,4741
23.682,27.629,4364
27.629,27.629,4476
31.576,27.629,4674
35.523,27.629,4416
39.47,27.629,4513
43.417,27.629,4554
47.364,27.629,4480
51.311,27.629,4448
55.258,27.629,4551
59.205,27.629,4149
63.152,27.629,4113
67.099,27.629,3981
71.046,27.629,3740
74.993,27.629,3600
0,31.576,4206
3.947,31.576,4301
7.894,31.576,4172
11.841,31.576,4068
15.788,31.576,4450
19.735,31.576,4525
23.682,31.576,4319
27.629,31.576,4442
31.576,31.576,4189
35.523,31.576,4359
39.47,31.576,4456
43.417,31.576,4570
47.364,31.576,4336
51.311,31.576,4215
55.258,31.576,4465
59.205,31.576,3997
63.152,31.576,3838
67.099,31.576,3801
71.046,31.576,3734
74.993,31.576,3431
0,35.523,4284
3.947,35.523,4168
7.894,35.523,4190
11.841,35.523,4281
15.788,35.523,4055
19.735,35.523,4355
23.682,35.523,4340
27.629,35.523,4156
31.576,35.523,4159
35.523,35.523,4328
39.47,35.523,4062
43.417,35.523,4151
47.364,35.523,3922
51.311,35.523,4336
55.258,35.523,4169
59.205,35.523,3720
63.152,35.523,3946
67.099,35.523,3521
71.046,35.523,3339
74.993,35.523,3123
0,39.47,4034
3.947,39.47,4015
7.894,39.47,3919
11.841,39.47,4232
15.788,39.47,4174
19.735,39.47,4125
23.682,39.47,4196
27.629,39.47,4129
31.576,39.47,3787
35.523,39.47,4205
39.47,39.47,3987
43.417,39.47,3967
47.364,39.47,3703
51.311,39.47,3753
55.258,39.47,3722
59.205,39.47,3852
63.152,39.47,3768
67.099,39.47,3217
71.046,39.47,3134
74.993,39.47,2938
0,43.417,4251
3.947,43.417,4079
7.894,43.417,3744
11.841,43.417,3954
15.788,43.417,4056
19.735,43.417,3999
23.682,43.417,4119
27.629,43.417,3922
31.576,43.417,3982
35.523,43.417,4038
39.47,43.417,3676
43.417,43.417,3531
47.364,43.417,3623
51.311,43.417,3776
55.258,43.417,3617
59.205,43.417,3358
63.152,43.417,3286
67.099,43.417,3136
71.046,43.417,2882
74.993,43.417,2736
0,47.364,4127
3.947,47.364,4039
7.894,47.364,3929
11.841,47.364,3917
15.788,47.364,4037
19.735,47.364,4157
23.682,47.364,3819
27.629,47.364,3898
31.576,47.364,3706
35.523,47.364,3574
39.47,47.364,3627
43.417,47.364,3160
47.364,47.364,3402
51.311,47.364,3479
55.258,47.364,3389
59.205,47.364,3434
63.152,47.364,3376
67.099,47.364,3051
71.046,47.364,3025
74.993,47.364,2885
0,51.311,3786
3.947,51.311,3884
7.894,51.311,3887
11.841,51.311,3776
15.788,51.311,3903
19.735,51.311,3875
23.682,51.311,3706
27.629,51.311,3369
31.576,51.311,3200
35.523,51.311,3187
39.47,51.311,3161
43.417,51.311,3084
47.364,51.311,3610
51.311,51.311,3423
55.258,51.311,3210
59.205,51.311,3387
63.152,51.311,3423
67.099,51.311,2962
71.046,51.311,3099
74.993,51.311,2855
0,55.258,3723
3.947,55.258,3728
7.894,55.258,4017
11.841,55.258,3650
15.788,55.258,3710
19.735,55.258,3448
23.682,55.258,3296
27.629,55.258,3307
31.576,55.258,3063
35.523,55.258,2954
39.47,55.258,3044
43.417,55.258,3067
47.364,55.258,3155
51.311,55.258,3310
55.258,55.258,3290
59.205,55.258,3208
63.152,55.258,3098
67.099,55.258,2849
71.046,55.258,2870
74.993,55.258,2820
0,59.205,3406
3.947,59.205,3533
7.894,59.205,3403
11.841,59.205,3602
15.788,59.205,3394
19.735,59.205,3233
23.682,59.205,3194
27.629,59.205,3243
31.576,59.205,2954
35.523,59.205,2734
39.47,59.205,2789
43.417,59.205,2878
47.364,59.205,3051
51.311,59.205,3272
55.258,59.205,3182
59.205,59.205,3115
63.152,59.205,2793
67.099,59.205,2731
71.046,59.205,2779
74.993,59.205,2663
0,63.152,3191
3.947,63.152,3152
7.894,63.152,2852
11.841,63.152,3425
15.788,63.152,3227
19.735,63.152,3175
23.682,63.152,3161
27.629,63.152,2952
31.576,63.152,3057
35.523,63.152,2677
39.47,63.152,2834
43.417,63.152,3020
47.364,63.152,3196
51.311,63.152,3161
55.258,63.152,3235
59.205,63.152,2836
63.152,63.152,3123
67.099,63.152,2857
71.046,63.152,2713
74.993,63.152,2650
0,67.099,3082
3.947,67.099,3088
7.894,67.099,3095
11.841,67.099,3363
15.788,67.099,3139
19.735,67.099,3106
23.682,67.099,3183
27.629,67.099,2908
31.576,67.099,2710
35.523,67.099,2684
39.47,67.099,2993
43.417,67.099,2988
47.364,67.099,3065
51.311,67.099,3053
55.258,67.099,2684
59.205,67.099,2880
63.152,67.099,2807
67.099,67.099,2898
71.046,67.099,2726
74.993,67.099,2723
0,71.046,2734
3.947,71.046,3145
7.894,71.046,3112
11.841,71.046,2777
15.788,71.046,3050
19.735,71.046,2906
23.682,71.046,2866
27.629,71.046,2714
31.576,71.046,2818
35.523,71.046,2985
39.47,71.046,2934
43.417,71.046,2741
47.364,71.046,2926
51.311,71.046,2804
55.258,71.046,2830
59.205,71.046,2750
63.152,71.046,2752
67.099,71.046,2536
71.046,71.046,2700
74.993,71.046,2856
0,74.993,2575
3.947,74.993,2604
7.894,74.993,2849
11.841,74.993,2700
15.788,74.993,2953
19.735,74.993,2863
23.682,74.993,2696
27.629,74.993,2643
31.576,74.993,2822
35.523,74.993,2612
39.47,74.993,2458
43.417,74.993,2566
47.364,74.993,2535
51.311,74.993,2797
55.258,74.993,2742
59.205,74.993,2722
63.152,74.993,2504
67.099,74.993,2603
71.046,74.993,2561
74.993,74.993,2514
